,avg,std
RYR2,-0.11260161376126356,0.1301310520421859
RYR3,0.05043113218238822,0.12393535482162997
S100A1,-0.12120468661782302,0.13538794725505532
S100A10,0.15209460322634563,0.09867779177398708
S100A11,-0.3206961749565975,0.14699698957010346
S100A12,-0.14933760267671986,0.12221451162564655
S100A13,-0.08846508702841978,0.14527651451880363
S100A14,0.040737415763074485,0.12762296551965238
S100A16,-0.06218103727271424,0.13621014985136087
S100A2,-0.20647681262085382,0.12867579874417442
S100A3,0.05709547329976617,0.12764977768424576
S100A4,-0.1203418238706738,0.11512086531355092
S100A5,-0.17185830587585532,0.13180893721580683
S100A6,-0.10627196204846208,0.12674692798091905
S100A7,0.1130308738190063,0.1259606784749978
S100A7A,-0.10883362751068099,0.125325669304917
S100A8,0.05631316587545067,0.09858498766672512
S100A9,-0.06566593980313153,0.13010923040500705
S100B,0.18549724029856207,0.10667261588971524
S100G,0.10010275310251014,0.121934552307832
S100P,-0.029024816418720588,0.11089124001263137
S100PBP,0.007269422928127334,0.10638606825314806
S100Z,0.07461918541035235,0.14004463105284481
S1PR1,-0.07543528271277572,0.11879410747190274
S1PR2,0.09482746436632937,0.12489672895924651
S1PR3,0.025999376767974744,0.12041805921628934
S1PR4,-0.17887203053051043,0.1240525824794441
S1PR5,0.06978439775155992,0.1330742819195197
SAA1,-0.25343055537420056,0.13403583977195005
SAA2,-0.2557927331440503,0.1595152637653592
SAA4,0.03896942247235146,0.1264717759276728
SAAL1,-0.12754457568987518,0.12706379238125082
SAC3D1,-0.05480516549009808,0.14166508668908379
SACM1L,-1.062958956103167,0.18351408023480978
SACS,-0.047698718940121,0.15713928203018726
SAE1,-1.4871980056650074,0.19175385395483835
SAFB,-0.17215707476065878,0.18954250865518918
SAFB2,-0.15377049738035808,0.14775786115776204
SAG,0.0043835808280029386,0.13452249224340987
SAGE1,-0.05112259563519587,0.14048549562025472
SALL1,0.08275026246588543,0.1432656267801947
SALL2,0.04651061172800046,0.12411256217283663
SALL3,-0.049050789020126356,0.13767795070220457
SALL4,-0.12369450544463624,0.13781634076751986
SAMD10,0.029252568732623645,0.125898775889741
SAMD11,-0.11119103014876147,0.13601081217621075
SAMD12,-0.14717522325207855,0.14455484673964972
SAMD13,-0.009128153597106801,0.09227671063630218
SAMD14,-0.17803338117918355,0.13696433949938142
SAMD15,-0.1296071243784893,0.12982149277258923
SAMD3,0.13831106671079105,0.08963679685053558
SAMD4A,-0.37085240419501475,0.14949557627966303
SAMD4B,-0.37922587429844473,0.23262314979927728
SAMD5,0.027077796394275478,0.1373470076158625
SAMD7,0.24529173792607312,0.10842418416584695
SAMD8,-0.1960410609730298,0.12799237140929537
SAMD9,0.28721951193323436,0.13260702150744033
SAMD9L,-0.08668980487676586,0.13299584746224186
SAMHD1,-0.23400178855399248,0.1612438348579373
SAMM50,-0.5445079171618137,0.18036871849891206
SAMSN1,0.13000177197748838,0.12317092594904835
SAP130,-0.5243308145385397,0.20363736612870045
SAP18,-1.3122062321628207,0.20911269936191448
SAP25,-0.02545524536648351,0.128724814930575
SAP30,0.09457049363585582,0.1761394007611431
SAP30BP,-1.4831583089350304,0.19323770288159994
SAP30L,0.044411494294485425,0.1497525378512167
SAPCD1,-0.0628763368535626,0.13518158669406022
SAPCD2,-0.07665303868946591,0.13935193468791804
SAR1A,0.11488365590828305,0.18794258432242522
SAR1B,-0.01028253074435732,0.11818919528325833
SARAF,0.10504373223085134,0.12952669937618772
SARDH,-0.12403947645412998,0.13174197701475718
SARNP,-0.6279113268303267,0.20392791538679564
SARS,-1.987809110757965,0.23726345205741803
SARS2,-0.7964437451022298,0.21732104372180092
SART1,-1.035888976573157,0.21043235861738216
SART3,-1.099041103107535,0.18170450976407118
SASH1,0.2482858948209489,0.10616273477119778
SASH3,0.19653894578673378,0.11646125053467235
SASS6,-1.0577581409510841,0.22768962176547608
SAT1,0.16842829304458268,0.12496447873195095
SAT2,0.027834206668175925,0.11692872376668455
SATB1,-0.12577092575387946,0.1627937301808145
SATB2,-0.12776078516839806,0.22714234175415493
SATL1,0.14425963647649367,0.1120141004289514
SAV1,0.09434862595628203,0.16801656014186245
SAXO1,-0.19816101508388032,0.12262169545834561
SAXO2,-0.050129171886333555,0.1316433611559644
SAYSD1,-0.2122944772603103,0.13220566456364802
SBDS,-1.6002365455322818,0.2493103982050479
SBF1,0.09952388974994301,0.15204813430426664
SBF2,0.049462748159852875,0.13687397085465797
SBK1,-0.2545646343219254,0.14642796174017114
SBK2,-0.15047162040994097,0.1519588051230519
SBNO1,-1.3400413571920975,0.19740974802655323
SBNO2,-0.041903392509645344,0.18349258740561233
SBSN,-0.11861470104956409,0.1489353032907512
SBSPON,0.07005870941218184,0.1284008554288333
SC5D,0.07649845479888262,0.12035970848604707
SCAF1,-0.14799031900508022,0.18933705954022112
SCAF11,-0.23452405124401576,0.14629375561796068
SCAF4,-0.3667535312855368,0.2122625353026205
SCAF8,-0.17915752898297813,0.27095271538693494
SCAI,0.03155293752519954,0.1299715790343282
SCAMP2,0.034701715081883806,0.1033322201897253
SCAMP3,0.052632597054310684,0.124592543039374
SCAMP4,-0.07187515956732389,0.11951054649760715
SCAMP5,-0.051080197056183545,0.11614503258488815
SCAND1,-0.2854410760853382,0.15368308496757976
SCAP,-1.1174790692609646,0.5190968397858532
SCAPER,0.014870977515819455,0.15348336527177317
SCARA3,0.009065308099588373,0.11652423901324253
SCARA5,0.12052253646185625,0.13365104615429857
SCARB1,-0.24374410226239537,0.14633642914400993
SCARB2,0.02746194234187524,0.11141877114821211
SCARF1,0.026414141912053695,0.14072399419128606
SCARF2,-0.16346887831154575,0.15420669098252104
SCCPDH,0.1667761595793769,0.11210228574070305
SCD,-0.6579753253379945,0.33892802393269467
SCD5,-0.1187670370080342,0.12637216566804838
SCEL,0.14973626924901015,0.11807738335720944
SCFD1,-1.1833491233737192,0.2128781523122736
SCFD2,-0.07186202592849075,0.15701968496888222
SCG2,-0.07987994030533038,0.1246145612656171
SCG3,0.22432392045312102,0.11945951666881877
SCG5,-0.17321298516551317,0.14999673791102977
SCGB1A1,-0.12676131536325191,0.11176690754108214
SCGB1C1,-0.4239049192850561,0.17423921382769458
SCGB1D1,-0.3225243172242784,0.13174408651065517
SCGB1D2,-0.14155345796997032,0.12286282677286603
SCGB1D4,0.10233550058650412,0.10826703867860756
SCGB2A1,-0.272634658113291,0.12831836552590567
SCGB2A2,-0.13866322442414278,0.12900457050099803
SCGB2B2,0.09954900154736399,0.1234636319924442
SCGB3A1,0.20075473224134605,0.14619556252873814
SCGB3A2,-0.05069370843703427,0.11760850606791794
SCGN,0.058321565942557864,0.12462431830890316
SCHIP1,0.06290614072546176,0.12504652798842528
SCIMP,0.042059620207834006,0.11958357059688694
SCIN,-0.02120968243563249,0.11392035803319467
SCLT1,0.32974717862661324,0.10968324749372309
SCLY,-0.0891379595017924,0.13822251064837954
SCMH1,-0.13408764345563243,0.11955627375300755
SCML1,0.009773478788047223,0.10514339760712793
SCML2,-0.1440738746861546,0.12643236014836698
SCML4,0.12903921572763313,0.09848607301416884
SCN10A,-0.09670292224274668,0.10848339887059391
SCN11A,0.12254723200288754,0.08131658324841834
SCN1A,0.08492274161572481,0.11091728082457918
SCN1B,-0.1503422357997538,0.14748965396710478
SCN2A,-0.1289573769451768,0.12700738636950273
SCN2B,0.15349909538802284,0.1153249748950324
SCN3A,-0.005301198103002166,0.10695220822914815
SCN3B,-0.12260598984330542,0.12753639090693722
SCN4A,0.027209317970535336,0.12405222704055574
SCN4B,-0.018836919523518104,0.12971665163386953
SCN5A,-0.1251612396512223,0.1110121988045941
SCN7A,0.1253348501889094,0.09786845139493851
SCN8A,-0.15663185507683755,0.12447284165998904
SCN9A,0.018814667456983875,0.13966133580460866
SCNM1,-0.4329130145237863,0.169972600620895
SCNN1A,0.0070169450753363085,0.14539904790397667
SCNN1B,0.02287342243331704,0.11216181006306937
SCNN1D,-0.19895696070414812,0.13555773572630017
SCNN1G,0.02667139724633804,0.13012738323239098
SCO1,-0.39171564087165206,0.20030180942846687
SCO2,-0.21632645207652848,0.20379642539636797
SCOC,0.14013129200742153,0.12531472792833004
SCP2,0.0968095490077441,0.1266927557164486
SCP2D1,0.11302483151194605,0.12053239677133959
SCPEP1,-0.34251560189072616,0.1333218694036575
SCRG1,0.1102226113276553,0.1064883005050722
SCRIB,-0.08101785747512046,0.1464598017983843
SCRN1,0.14867512337011035,0.11351233628524918
SCRN2,-0.3671626601107311,0.15700959555634444
SCRN3,-0.10992294379807409,0.110070088455505
SCRT1,-0.3617265475422946,0.16794889301521682
SCRT2,0.1410045440479123,0.11794876003924615
SCT,0.09947609291710677,0.15385962602980532
SCTR,-0.22327918140970332,0.14016605951983396
SCUBE1,0.06021657541112259,0.1274943244390736
SCUBE2,0.2120279698796891,0.11488981337668348
SCUBE3,-0.07166094143484385,0.12305592186167276
SCX,0.13681011144104688,0.12623900825461212
SCYL1,-0.3946302503799789,0.22092392714325554
SCYL2,0.1071872453336634,0.12783320894518393
SCYL3,-0.004659628411715103,0.11125012556076973
SDAD1,-0.7117488774796933,0.16078800886973177
SDC1,-0.6246739964050224,0.15415721498404625
SDC2,-0.007268937520131114,0.12868174381830658
SDC3,-0.15198256286826803,0.1359872860675648
SDC4,-0.11529113735382042,0.12702391307524744
SDCBP,-0.07194083271989746,0.14470464266585423
SDCBP2,0.024222683221096216,0.12042625865937269
SDCCAG8,0.08354746162968882,0.12719019803194676
SDE2,-1.5328122691190027,0.1832792685793668
SDF2,-0.11873574131067355,0.13033379314135174
SDF2L1,-0.3981073981197176,0.16001672050840776
SDF4,-0.15953722799392497,0.12491819548477606
SDHA,-0.580173278823252,0.2557976704848228
SDHAF1,-0.4233985405591303,0.18105539699963152
SDHAF2,-0.64124631300033,0.16008530200123192
SDHAF3,0.10286358798266124,0.13241282692880968
SDHAF4,-0.02600591630743297,0.14680091609680943
SDHB,-0.624563118070312,0.362698485972452
SDHC,-0.7446087162084541,0.2200059159037738
SDHD,-0.9502560972420974,0.20351042027551428
SDK1,0.07396068801497253,0.12495257650964424
SDK2,-0.028307676210392183,0.1217255667330515
SDR16C5,0.15563546808292802,0.12604402877538654
SDR39U1,-0.1037093515243298,0.15044402802058515
SDR42E1,0.07005515843541439,0.12832166725438487
SDR9C7,-0.02011926852458148,0.12192278941453707
SDS,0.05281115997800472,0.1415207687471002
SDSL,-0.08919821344084705,0.12569499374220627
SEBOX,-0.29309299027232094,0.13258957074586647
SEC11A,0.008400541687253018,0.13298125799487825
SEC11C,0.28752791561880264,0.11726432266013673
SEC13,-1.447873025061199,0.17992554910331102
SEC14L1,0.016067457090032777,0.15447569589447382
SEC14L2,0.11530086264263843,0.10204038715589607
SEC14L3,-0.11476777210175515,0.1277112128401039
SEC14L4,-0.018137605202038144,0.12523851973512629
SEC14L5,0.06257496703921067,0.1279535168483417
SEC14L6,-0.08810529192603304,0.13305525029341836
SEC16A,-0.7470515782351465,0.19309651996281654
SEC16B,-0.0362523684426284,0.12347545816816853
SEC22A,-0.18947065697468868,0.12304491491960615
SEC22C,0.10255840043403866,0.13341664018469745
SEC23A,-0.010458117290191348,0.1472059926840225
SEC23B,-0.06470286690542892,0.20338906909011
SEC23IP,-0.21749204222297858,0.1865994050221987
SEC24A,-0.2597228040143054,0.13759588021406274
SEC24B,-0.015140173876855437,0.11634017985476666
SEC24C,0.009933412585786495,0.16329429707171694
SEC24D,0.15189052194656796,0.11366781828094245
SEC31A,0.03573040845760112,0.18949260786566846
SEC31B,0.09170593383614142,0.12873769328950843
SEC61A1,-1.4164174008094492,0.18578706774610354
SEC61A2,-0.055678225746223345,0.13965812314707435
SEC61B,-0.6338935226268039,0.19999227812576606
SEC61G,-0.9377809360376904,0.18782118568722228
SEC62,-0.5342043861768387,0.19414196348126375
SEC63,-0.6994096771596352,0.19164129830348556
SECISBP2,-0.16566861227618748,0.17340675445784953
SECISBP2L,-0.22850179551340027,0.14215199421932126
SECTM1,-0.09685970942859569,0.1280162264979488
SEH1L,-1.1788924191783752,0.22660701267612185
SEL1L,0.07053894496383717,0.16116717109976686
SEL1L2,0.13613764913875415,0.12089562554255649
SEL1L3,0.023640264105516305,0.12556990927207626
SELE,0.17646344142154965,0.10859717831828217
SELENBP1,-0.2124229953644595,0.13480510910047966
SELENOH,-0.09858743442186037,0.15780126592763807
SELENOI,-0.11797383090234441,0.1917664168958967
SELENOK,-0.22995785315276843,0.13608011491989308
SELENOM,-0.12433087402500877,0.12404853730687711
SELENON,-0.1127205071624397,0.13033590819244767
SELENOO,-0.10052249779855417,0.12565349664650477
SELENOP,-0.11564118126331857,0.1449557874118328
SELENOS,-0.06969098078173801,0.12472312413391888
SELENOT,0.0610167591360137,0.11178926385610113
SELENOV,-0.0357604747442025,0.12570341973073415
SELENOW,-0.3118362038836688,0.14629003538802235
SELL,0.04273643027589978,0.11128303852584116
SELP,-0.06688836357531688,0.11606603088779782
SELPLG,-0.10825152217541673,0.11531454977125995
SEM1,-0.9777065596937283,0.19605902535493466
SEMA3A,0.03880350636007317,0.12167039335317449
SEMA3C,-0.008475888817552454,0.12918831233277048
SEMA3D,0.10256061195886584,0.12805093969650982
SEMA3E,-0.021759085201035,0.1154400043039881
SEMA3F,-0.33132234267677296,0.15328171096440307
SEMA3G,-0.1984502645388694,0.13569804679293473
SEMA4A,-0.004564082264096608,0.12599079835609311
SEMA4B,-0.009980945179634037,0.1280456780948328
SEMA4C,-0.20671977740521374,0.1338165158173618
SEMA4D,0.04533462240079806,0.11968862477680674
SEMA4F,-0.06877630332591445,0.11228035517857997
SEMA4G,-0.14212866200724203,0.11582076955259361
SEMA5A,0.20252704253625195,0.12449793517105202
SEMA5B,-0.2203716743461575,0.13039050731486904
SEMA6A,0.05563744555839611,0.1044674677225907
SEMA6B,-0.30371522297777254,0.12389451872763242
SEMA6C,-0.018150428973370256,0.13301325849647386
SEMA6D,0.041924098023158544,0.11799232991083575
SEMA7A,-0.06263081606069512,0.10556312214697822
SEMG1,0.1853816270304465,0.10541419662664339
SEMG2,0.03780569211159234,0.1479934322957353
SENP1,-0.2597850625326097,0.151129039754908
SENP2,-0.1686138221209999,0.15835034690762245
SENP5,0.07754406518038995,0.11313557725960596
SENP6,-1.1854508595422741,0.21360869882316563
SENP7,-0.019686047136037527,0.11477770868181411
SENP8,-0.15573943242269578,0.1480890570290802
SEPHS1,-0.4539179424872006,0.20189495863462062
SEPHS2,-0.9161204185397298,0.46030507484622973
SEPSECS,-0.716960121725683,0.35221204980746784
SEPT1,0.09097030053626397,0.13294043007968517
SEPT10,-0.05295353464203795,0.12093249436102146
SEPT11,-0.13504528204194258,0.12616670051837606
SEPT12,-0.07365596659291909,0.10808354829043391
SEPT14,-0.192786440629449,0.13760010261455843
SEPT2,-0.18405541841484904,0.19036414733828058
SEPT3,-0.005530347494187699,0.1159962000033798
SEPT4,-0.02894608731798511,0.11925868400106324
SEPT5,-0.13098589786856993,0.13735366954594955
SEPT6,0.10337335227682314,0.12109525589762166
SEPT8,-0.022428687250289306,0.11918532555907907
SEPT9,-0.23379368166712766,0.14329361757598252
SERAC1,0.02141090202721193,0.1159863793235683
SERBP1,-0.5947105925441784,0.22678623786285332
SERF1A,-0.025595392614865965,0.14445612060146049
SERF2,-0.41036646526749604,0.17075186304856568
SERGEF,-0.017034145001544702,0.14425765727406475
SERHL2,-0.1258666672988186,0.14888892255664768
SERINC1,0.06719072149060255,0.13231380931245126
SERINC2,-0.06057796871443686,0.13033968498339768
SERINC3,-0.18763355002517795,0.12949246046438806
SERINC4,-0.36550799437964393,0.1406685226058728
SERINC5,0.07055397539035406,0.1332834840964502
SERP1,-0.09237575399681956,0.14064515442565706
SERP2,-0.05626694852464751,0.13675047772671514
SERPINA1,-0.00020557269058850687,0.12779155531135333
SERPINA10,0.2265322674349006,0.12340535882601417
SERPINA11,0.10357113131257259,0.09497962633927719
SERPINA12,-0.016958856717492306,0.12534509089208004
SERPINA3,0.03222630918870613,0.1216172843711575
SERPINA4,-0.08448372383077052,0.12169018995999684
SERPINA5,-0.14225502124777076,0.14091836168266675
SERPINA6,0.0025511693992471235,0.11886181401395311
SERPINA7,0.1421932845038895,0.10530409561600831
SERPINA9,0.06428210922717406,0.1191686094323024
SERPINB1,0.1342093138068287,0.13777761810917996
SERPINB10,-0.016755034507545608,0.11247289184266586
SERPINB12,0.13511897798489858,0.1119817873414962
SERPINB13,-0.029828079633949782,0.1251018456795165
SERPINB2,0.1498112304762672,0.10763122703640732
SERPINB3,0.15964848649606203,0.1079157849959632
SERPINB4,0.19493009762753583,0.12399547165641686
SERPINB5,0.0014208255874640196,0.09817775557060647
SERPINB6,-0.01625169844529447,0.16689862435595593
SERPINB7,-0.005331090483734233,0.10620813619232446
SERPINB8,-0.030453000759246156,0.12497083887978595
SERPINB9,0.07876541758226842,0.10746229820975155
SERPINC1,0.3397942645243823,0.11060181076177977
SERPIND1,-0.11699779229864375,0.14454013434410995
SERPINE1,0.0035386148834396,0.1239329152460514
SERPINE2,0.04917499400622983,0.11248975017472206
SERPINE3,-0.01255470176018692,0.14120183181869794
SERPINF1,-0.10510752474282739,0.13904779261045175
SERPINF2,0.21663013635495473,0.12373726098398963
SERPING1,-0.10871893433197227,0.12099732488447168
SERPINH1,0.19659937875966238,0.11593001199853863
SERPINI1,0.05145497585948692,0.10474230798102704
SERPINI2,-0.012166254174867313,0.10150198899442342
SERTAD1,0.17698920724856604,0.14289550060837983
SERTAD2,-0.003968839233864436,0.13950409976905395
SERTAD3,0.052706342193766346,0.11817274875680371
SERTAD4,0.08550912464768308,0.12686659219853458
SERTM1,0.05134865041472304,0.10923321622959535
SESN1,0.051358582487557,0.12843082807934864
SESN2,0.08498386688397283,0.14737196541829167
SESN3,0.05303987596871125,0.13086791882233395
SESTD1,0.02226771061328976,0.10132986792578415
SET,-0.4855728876924943,0.16061598077689043
SETBP1,0.012522845978778644,0.1314763127659381
SETD1A,-0.981855522080028,0.20037496375601369
SETD1B,-0.3279462019195578,0.2243634722059111
SETD2,-0.5867946816153049,0.20805539430710035
SETD3,-0.11073016696151133,0.11934976530507237
SETD4,0.15809340649343742,0.1062439847556604
SETD5,-0.4067378433850795,0.20747832820457732
SETD6,-0.03361956602832881,0.1297789254874884
SETD7,-0.038805853264530454,0.1138585117701638
SETD9,-0.1435269282794121,0.13636542473984076
SETDB1,-0.6544135091778427,0.26514777755189767
SETDB2,-0.022916815274232172,0.13619774999344764
SETMAR,0.05841664909856396,0.10663312147186522
SETX,-0.3517573873856798,0.14311617690672906
SEZ6,-0.18328650281438152,0.1451178686689754
SEZ6L,0.23881903916487018,0.11835253863917383
SEZ6L2,0.01813953962088353,0.143171787878775
SF1,-1.6115697140193186,0.17309812382480985
SF3A1,-1.8528655709640987,0.22636606429543205
SF3A2,-1.5469462217837124,0.20157001191655996
SF3A3,-1.2748425877668375,0.20835355831034386
SF3B1,-1.351888468947346,0.2209211741815784
SF3B2,-1.2113749802159273,0.19269227499028452
SF3B3,-1.559660587113038,0.2138178094692583
SF3B4,-1.7017265246552036,0.21997219603945845
SF3B5,-1.6132327563953053,0.20836741600441602
SF3B6,-0.8027529347485916,0.18440040457360257
SFI1,0.06633980274841977,0.12538342367194583
SFMBT1,-0.06654066149164053,0.1457296151239305
SFMBT2,-0.10114136386506137,0.13092233675948045
SFN,-0.15222101033666924,0.11550707971110782
SFPQ,-1.583215068154366,0.2603942200402084
SFR1,-0.30614170762495113,0.1732484597903247
SFRP1,-0.04067882693823501,0.14733030652064258
SFRP2,-0.11723882637483868,0.12798073205950336
SFRP4,0.03646386292581415,0.12510381246027671
SFRP5,-0.03670695461369622,0.12153042331747874
SFSWAP,-0.7794789132167783,0.17820753444691986
SFT2D1,-0.01863158266026614,0.11415703237771774
SFT2D2,-0.10682001077546104,0.14614820729404687
SFT2D3,-0.09603381590029447,0.1309361278706851
SFTA2,-0.09698407538429749,0.1278584841620839
SFTA3,-0.05679998062241374,0.12241224607226335
SFTPA1,0.1472513077660054,0.10072498867676372
SFTPA2,0.0737328283219358,0.11171808884148482
SFTPB,-0.27341307885816596,0.13474238839271077
SFTPC,-0.08336676271935342,0.12014082503924636
SFTPD,0.015529772187531076,0.10798745402956844
SFXN1,-0.2475949574615316,0.13936582418236654
SFXN2,0.0013732354847237997,0.10565166861865413
SFXN3,0.20968178876929433,0.10400298594342748
SFXN4,-0.20859356132645254,0.11030996884445234
SFXN5,-0.11800451875782762,0.11509906042903069
SGCA,-0.2341877141330706,0.14718644785061355
SGCB,0.02562550851957636,0.12979589778547898
SGCD,0.16871234137804542,0.10154036250601699
SGCE,-0.4021159827316037,0.15654516316463185
SGCG,-0.03961241418894263,0.1261995852053154
SGCZ,0.09313822169317174,0.11199025986949769
SGF29,-0.7846945416690354,0.3135877838532595
SGIP1,-0.03485160799358109,0.11244286388344467
SGK1,-0.05272265669501501,0.13963499733792664
SGK2,0.15252720079184123,0.11656523742082604
SGK3,0.11127255292393187,0.10772230253431363
SGMS1,0.029499211719325534,0.1325602967645173
SGMS2,0.04665721350792467,0.10819344897892776
SGO1,-0.9823237256397924,0.2402071109387389
SGO2,-0.16717818308622573,0.1808611919383627
SGPL1,-0.2799117386091123,0.1406440131116298
SGPP1,-0.517161233644988,0.16210666416147476
SGPP2,-0.07794695022611234,0.121222051637141
SGSH,-0.03637120041434062,0.10950578623801416
SGSM1,-0.12070459362836758,0.14325357888489573
SGSM2,0.13903606133629698,0.1259654065798734
SGSM3,-0.014565303125696328,0.12486617238536868
SGTA,-0.14655467882507933,0.12014155633366946
SGTB,0.09986890622393628,0.11473520978159416
SH2B1,-0.15289480162454216,0.14793485972407638
SH2B3,0.09700315409069783,0.12402074751397804
SH2D1A,0.2933425439061476,0.08705403767525172
SH2D1B,-0.08407472293434838,0.11308315078340643
SH2D2A,0.06454332666555426,0.15080652140133263
SH2D3A,0.037384471598962875,0.11760724953113318
SH2D3C,-0.012096813221025099,0.12479277397981527
SH2D4A,0.30085043956825464,0.1273760909061137
SH2D4B,0.10051819064990591,0.11648401265233373
SH2D5,-0.028622695290315345,0.10745103030868011
SH2D7,-0.08950152034295113,0.11965342154041343
SH3BGR,0.09662531776436321,0.13709453448034087
SH3BGRL,0.061695745067757025,0.1254323850099491
SH3BGRL2,0.1768097382821332,0.12518468979699088
SH3BGRL3,-0.24673464083452137,0.13573471928251293
SH3BP1,-0.25937978726026006,0.1346024960354491
SH3BP2,0.06427862614825931,0.10894388186901911
SH3BP4,0.03730074489650955,0.1351868362093794
SH3BP5,-0.0010950566704532674,0.1280011217884765
SH3BP5L,-0.09802326862329575,0.1425891003222706
SH3D19,-0.0026926330695761307,0.10551377044193849
SH3D21,-0.17496602539012354,0.12614310223057054
SH3GL1,-0.30126152027124603,0.20277820694770546
SH3GL2,0.07037872957928668,0.13386871730521516
SH3GL3,-0.23462139092783474,0.12370553894375168
SH3GLB1,0.17307031634194242,0.10343757724252614
SH3GLB2,-0.1329509847141241,0.13214916683300776
SH3KBP1,0.1805790382456639,0.10843442536171818
SH3PXD2A,-0.32371972626130935,0.1471516147259278
SH3PXD2B,-0.05612749708698162,0.12338743569089299
SH3RF1,0.18346166312227172,0.10474681537134413
SH3RF2,-0.34381435084395545,0.15721854150050077
SH3TC1,0.1260190099333705,0.09816909986489188
SH3TC2,0.01954188611086521,0.10800900609030198
SH3YL1,-0.09913245359586272,0.12647267437814527
SHANK1,0.13177086845851677,0.11758781777838903
SHARPIN,-0.20435289724828856,0.14809916383209
SHB,0.10093421168017126,0.14302056866612084
SHBG,-0.12656882202851055,0.13524348818089935
SHC1,-0.25259051618397976,0.16353134106994913
SHC2,0.09810129896756488,0.12417788436702769
SHC3,-0.055447649776188906,0.08927011098899228
SHC4,-0.1256782380873292,0.1239350273819662
SHCBP1,-0.11619409804489085,0.1356603237778949
SHCBP1L,0.02361877934752049,0.12780312468538063
SHD,-0.12083467077149404,0.128509708709934
SHE,-0.2951325243506734,0.15143411699726184
SHF,-0.010620381415563315,0.1253280021321464
SHH,0.06466532770800625,0.1338881474344599
SHISA2,0.07906007384798167,0.12527460101722945
SHISA3,0.06986272388069498,0.12956775089385417
SHISA4,0.02122524015153867,0.12547299120309677
SHISA5,-0.22391146148281055,0.1281723362733421
SHISA6,0.043005796941175164,0.12475277573032507
SHISA7,-0.07292292878326577,0.11096239898216019
SHISA9,0.12900626949668487,0.12454769836260605
SHISAL1,0.027071505952741774,0.12038489975037743
SHISAL2A,-0.19596119163300768,0.1498474883810037
SHISAL2B,-0.1509109810013251,0.12531423788108081
SHKBP1,-0.07373043711494648,0.12453668451257038
SHLD1,-0.3211606689022029,0.17124686316193766
SHLD2,-0.08585328947334131,0.14548544170093677
SHMT1,-0.15302452978046088,0.14567658146633494
SHMT2,-0.24121224217123113,0.15938830738560728
SHOC2,-0.2090216426331499,0.2688553493137424
SHOX,0.00030813722399552666,0.1268407696855518
SHOX2,-0.043424776213464994,0.14296914844809197
SHPK,-0.11778395293214045,0.13424098975587934
SHPRH,-0.04012185170542621,0.12915029045354176
SHQ1,-1.079082527629648,0.1801978362724496
SHROOM1,-0.08791409250957985,0.11497972644403948
SHROOM2,0.060416887229672506,0.1565205253308036
SHROOM3,-0.04507179711060915,0.13289980450175345
SHROOM4,0.04543039129022716,0.12057382968027959
SHTN1,0.11253240902523753,0.10186114345240145
SI,0.022173522800538404,0.11568399673712827
SIAE,0.19145174838774962,0.10498405996476944
SIAH1,0.007743601613635481,0.23447501781812544
SIAH2,0.09654118909305659,0.1460345007833533
SIAH3,-0.09212821786819818,0.11098023874178298
SIDT1,0.22427660971073018,0.09685796399846466
SIDT2,0.14787517702758288,0.11563510571571188
SIGIRR,0.1858039851088757,0.12817350562036722
SIGLEC1,-0.1555504396760804,0.15374674426625537
SIGLEC10,-0.12037577719260875,0.12255559446156765
SIGLEC11,-0.04743638158690852,0.15739969181177996
SIGLEC12,-0.13456295849650846,0.11681297843425087
SIGLEC14,-0.48799942917522743,0.1240428529006654
SIGLEC15,-0.018811854603858723,0.1218022183215168
SIGLEC5,0.27598839541664016,0.11316755206444856
SIGLEC6,-0.055376127838754646,0.13418144555970787
SIGLEC7,-0.013665186889512255,0.11905744750403545
SIGLEC8,-0.05798494070472318,0.12633056096152515
SIGLEC9,-0.0763248742432985,0.12450856607384034
SIGLECL1,0.0211448051813788,0.11707263812989933
SIGMAR1,-0.2561828128847672,0.13432254752775813
SIK1B,0.10926796575523699,0.16456055449651766
SIK2,0.06889340383577587,0.15166589362293734
SIK3,0.023266549873387395,0.1617118848442972
SIKE1,-0.12671677992343156,0.1350687705027234
SIL1,0.015334656165514606,0.10899591889809465
SIM1,-0.020810582060478502,0.1121589784672943
SIM2,-0.04585949481929938,0.12327730058635672
SIMC1,-0.27790869556362424,0.15115500252046515
SIN3A,-0.8053543417458714,0.213785781943215
SIN3B,0.016737437163845154,0.15947965104130413
SINHCAF,-0.6017379191916503,0.199602638179935
SIPA1,-0.21451355677606526,0.15909328915193569
SIPA1L1,0.07023013404726043,0.12065522014308651
SIPA1L2,0.04948480833560831,0.11631820704671958
SIPA1L3,-0.02025973583747814,0.1575476212203616
SIRPA,-0.271388654819479,0.1337154958756105
SIRPB1,0.05420250335044577,0.10626334107639941
SIRPB2,-0.06762127747226702,0.12849103648751162
SIRPD,0.22393544674609242,0.12016123416287625
SIRPG,0.03695769193528904,0.12101390675489491
SIRT1,0.020029313372956013,0.1869237697352893
SIRT2,-0.10086686987445222,0.13883531442574062
SIRT3,0.02771149521223289,0.10433712978295717
SIRT4,-0.09760959043449058,0.1386822274531063
SIRT5,-0.023491973126491032,0.13055085765621452
SIRT6,0.023924440461761988,0.16051561588683025
SIRT7,-0.1533729703163218,0.17202573567202392
